0;1051;0;0;0;0;0;904;0;0;0;0;0;2291;0;0;0;0;0;380;0;0;0;0;0;1104;0;0;0;0;0;840;0;0;0;0;0;2250;0;0;0;0;0;443;0;0;0;0;0
1;1008;0;0;0;0;0;855;0;0;0;0;0;2180;0;0;0;0;0;362;0;0;0;0;0;1053;0;0;0;0;0;806;0;0;0;0;0;2134;0;0;0;0;0;417;0;0;0;0;0
2;971;0;0;0;0;0;823;0;0;0;0;0;2078;0;0;0;0;0;343;0;0;0;0;0;1004;0;0;0;0;0;749;0;0;0;0;0;2029;0;0;0;0;0;397;0;0;0;0;0
3;920;0;0;0;0;0;782;0;0;0;0;0;1971;0;0;0;0;0;325;0;0;0;0;0;958;0;0;0;0;0;720;0;0;0;0;0;1941;0;0;0;0;0;378;0;0;0;0;0
4;880;0;0;0;0;0;749;0;0;0;0;0;1885;0;0;0;0;0;309;0;0;0;0;0;920;0;0;0;0;0;683;0;0;0;0;0;1857;0;0;0;0;0;365;0;0;0;0;0
5;845;0;0;0;0;0;725;0;0;0;0;0;1803;0;0;0;0;0;299;0;0;0;0;0;874;0;0;0;0;0;654;0;0;0;0;0;1781;0;0;0;0;0;351;0;0;0;0;0
6;817;0;0;0;0;0;692;0;0;0;0;0;1729;0;0;0;0;0;298;0;0;0;0;0;843;0;0;0;0;0;625;0;0;0;0;0;1707;0;0;0;0;0;337;0;0;0;0;0
7;785;0;0;0;0;0;669;0;0;0;0;0;1654;0;0;0;0;0;288;0;0;0;0;0;802;0;0;0;0;0;600;0;0;0;0;0;1644;0;0;0;0;0;325;0;0;0;0;0
8;759;0;0;0;0;0;633;0;0;0;0;0;1605;0;0;0;0;0;278;0;0;0;0;0;780;0;0;0;0;0;580;0;0;0;0;0;1571;0;0;0;0;0;320;0;0;0;0;0
9;739;0;0;0;0;0;621;0;0;0;0;0;1553;0;0;0;0;0;264;0;0;0;0;0;741;0;0;0;0;0;571;0;0;0;0;0;1537;0;0;0;0;0;308;0;0;0;0;0
10;706;0;0;0;0;0;610;0;0;0;0;0;1511;0;0;0;0;0;252;0;0;0;0;0;733;0;0;0;0;0;556;0;0;0;0;0;1492;0;0;0;0;0;296;0;0;0;0;0
11;695;0;0;0;0;0;600;0;0;0;0;0;1455;0;0;0;0;0;250;0;0;0;0;0;711;0;0;0;0;0;549;0;0;0;0;0;1460;0;0;0;0;0;288;0;0;0;0;0
12;681;0;0;0;0;0;585;0;0;0;0;0;1432;0;0;0;0;0;245;0;0;0;0;0;701;0;0;0;0;0;545;0;0;0;0;0;1431;0;0;0;0;0;275;0;0;0;0;0
13;678;0;0;0;0;0;576;0;0;0;0;0;1405;0;0;0;0;0;235;0;0;0;0;0;667;0;0;0;0;0;535;0;0;0;0;0;1400;0;0;0;0;0;261;0;0;0;0;0
14;659;0;0;0;0;0;571;0;0;0;0;0;1375;0;0;0;0;0;238;0;0;0;0;0;645;0;0;0;0;0;527;0;0;0;0;0;1371;0;0;0;0;0;261;0;0;0;0;0
