0;1103;0;0;0;0;0;911;0;0;0;0;0;2167;0;0;0;0;0;349;0;0;0;0;0;995;0;0;0;0;0;870;0;0;0;0;0;2317;0;0;0;0;0;444;0;0;0;0;0
1;1029;0;0;0;0;0;858;0;0;0;0;0;2039;0;0;0;0;0;324;0;0;0;0;0;941;0;0;0;0;0;811;0;0;0;0;0;2187;0;0;0;0;0;423;0;0;0;0;0
2;960;0;0;0;0;0;807;0;0;0;0;0;1927;0;0;0;0;0;309;0;0;0;0;0;902;0;0;0;0;0;769;0;0;0;0;0;2059;0;0;0;0;0;403;0;0;0;0;0
3;912;0;0;0;0;0;776;0;0;0;0;0;1828;0;0;0;0;0;299;0;0;0;0;0;862;0;0;0;0;0;728;0;0;0;0;0;1962;0;0;0;0;0;387;0;0;0;0;0
4;877;0;0;0;0;0;744;0;0;0;0;0;1751;0;0;0;0;0;284;0;0;0;0;0;823;0;0;0;0;0;678;0;0;0;0;0;1866;0;0;0;0;0;369;0;0;0;0;0
5;847;0;0;0;0;0;704;0;0;0;0;0;1669;0;0;0;0;0;273;0;0;0;0;0;785;0;0;0;0;0;632;0;0;0;0;0;1786;0;0;0;0;0;350;0;0;0;0;0
6;802;0;0;0;0;0;665;0;0;0;0;0;1594;0;0;0;0;0;261;0;0;0;0;0;741;0;0;0;0;0;602;0;0;0;0;0;1704;0;0;0;0;0;332;0;0;0;0;0
7;760;0;0;0;0;0;643;0;0;0;0;0;1527;0;0;0;0;0;252;0;0;0;0;0;711;0;0;0;0;0;578;0;0;0;0;0;1629;0;0;0;0;0;320;0;0;0;0;0
8;745;0;0;0;0;0;616;0;0;0;0;0;1464;0;0;0;0;0;242;0;0;0;0;0;679;0;0;0;0;0;559;0;0;0;0;0;1587;0;0;0;0;0;309;0;0;0;0;0
9;724;0;0;0;0;0;589;0;0;0;0;0;1409;0;0;0;0;0;232;0;0;0;0;0;669;0;0;0;0;0;542;0;0;0;0;0;1522;0;0;0;0;0;295;0;0;0;0;0
10;704;0;0;0;0;0;569;0;0;0;0;0;1375;0;0;0;0;0;218;0;0;0;0;0;639;0;0;0;0;0;520;0;0;0;0;0;1467;0;0;0;0;0;286;0;0;0;0;0
11;681;0;0;0;0;0;556;0;0;0;0;0;1311;0;0;0;0;0;221;0;0;0;0;0;623;0;0;0;0;0;510;0;0;0;0;0;1421;0;0;0;0;0;284;0;0;0;0;0
